ques,type
972,2
8711,0
13237,0
355,0
7697,0
5992,0
10391,0
8686,0
9797,0
14323,0
3146,0
1185,0
7672,0
4703,0
11477,0
9516,0
13018,0
5286,1
6383,0
4422,0
11196,0
8211,0
14698,0
6966,1
12737,0
3967,0
2006,0
7213,0
8618,2
13848,0
11875,2
12282,0
9297,0
15528,0
13583,0
2662,0
701,0
6932,0
10977,0
9016,0
13398,1
12534,0
2381,0
15263,0
1787,0
6057,0
15078,1
10696,0
11823,0
6466,1
10959,1
3211,0
1506,0
6713,0
12230,2
13364,0
889,2
11542,0
8813,0
13083,0
11789,1
201,0
6432,0
4487,0
5854,0
10925,2
8532,0
14763,0
14169,0
4016,0
7534,0
5573,0
6661,2
12864,0
2727,0
1022,0
6229,0
4268,0
149,2
11042,0
3566,1
8313,0
12599,0
2446,0
3813,0
1852,0
8083,0
5354,0
14544,0
7651,2
12128,0
10183,0
13685,0
547,0
7034,0
2844,2
10839,0
8878,0
15109,0
2227,0
266,0
1633,0
7864,0
5919,0
11246,2
13898,2
11422,1
8597,0
9964,0
14234,0
3313,0
1352,0
7599,0
4614,0
664,2
11644,0
14890,0
6294,0
5700,0
15297,2
470,2
2344,2
10339,0
8378,0
14609,0
14031,0
3878,0
1149,0
7380,0
5419,0
4802,2
2326,1
12193,0
13750,0
5234,1
7099,0
4114,0
15245,4
9199,0
14406,0
12445,0
2548,0
1698,0
8185,0
5200,0
15677,1
8511,2
5536,2
146,1
10029,0
13531,0
3378,0
1417,0
6880,0
12667,1
11709,0
8724,0
13250,0
368,0
6615,0
7726,0
5765,0
14338,2
10404,0
8699,0
6174,1
11675,1
3175,0
1214,0
7445,0
4716,0
14080,0
597,2
11490,0
9529,0
13047,0
2894,0
933,0
4435,0
3141,1
7667,1
11209,0
8224,0
14471,0
12766,0
5018,1
3724,0
2019,0
7226,0
13877,0
15557,0
13596,0
2675,0
714,0
6945,0
4216,0
11006,0
9045,0
15276,0
2394,0
433,0
1544,0
8047,0
6086,0
10725,0
11836,0
13377,0
3224,0
1535,0
6742,0
4781,0
662,2
2792,2
847,2
11555,0
8826,0
13960,1
13096,0
15057,0
230,0
4500,0
5867,0
11370,1
8545,0
14198,0
4045,0
1060,0
7547,0
5586,0
6427,1
6674,2
628,2
15622,0
12893,0
2740,0
779,0
6242,0
4281,0
162,2
2052,2
11071,0
9110,0
14573,0
12612,0
2459,0
3826,0
1865,0
8096,0
5127,0
8493,2
7664,2
10196,0
15403,0
13442,0
3545,0
14539,1
6807,0
5102,0
9508,2
896,2
10852,0
8891,0
15122,0
295,0
1662,0
5932,0
10571,0
9977,0
3086,0
1381,0
7612,0
4627,0
6924,2
4195,2
9696,0
1964,1
11401,0
3061,0
76,0
6307,0
4602,0
5713,0
12958,0
14229,1
10352,0
8407,0
14638,0
14044,0
3891,0
1930,0
7393,0
5432,0
11886,2
3203,2
12222,0
9237,0
7112,0
10917,0
9212,0
12458,0
2305,0
4982,1
1727,0
7958,0
11756,1
10636,0
10042,0
13544,0
1446,0
2790,2
829,2
5195,1
11722,0
8737,0
13279,0
2102,0
141,0
7739,0
5778,0
10417,0
14109,0
3188,0
1227,0
7458,0
4729,0
539,2
14518,1
11519,0
9558,0
12804,0
6153,0
4448,0
2290,2
11238,0
3490,1
8253,0
12779,0
11485,1
3737,0
13890,0
7255,0
14484,0
14297,2
12068,0
15570,0
13609,0
3456,0
6974,0
5013,0
10763,0
9058,0
12304,0
2423,0
462,0
1573,0
6099,0
3941,2
3006,1
9888,0
13406,0
3253,0
1292,0
6755,0
4794,0
860,2
11568,0
15086,0
13125,0
2972,0
243,0
6474,0
4513,0
5880,0
394,2
3651,2
10279,0
14805,0
4058,0
7304,0
5615,0
9404,0
15635,0
12906,0
792,0
6271,0
4310,0
14771,1
6422,2
11084,0
9123,0
12625,0
2472,0
3599,0
1894,0
11331,1
8506,2
11914,0
10209,0
15416,0
13471,0
3574,0
6820,0
5115,0
12854,2
6388,2
10865,0
8904,0
15151,0
13190,0
2269,0
308,0
6539,0
7906,0
5945,0
5081,1
14966,1
8639,0
9750,0
3099,0
1394,0
7625,0
4640,0
12047,2
11430,0
9725,0
14932,0
12971,0
6320,0
4375,0
5742,0
2201,2
15268,2
8039,2
8420,0
11149,0
12690,0
14057,0
3904,0
1959,0
14651,0
5461,0
9867,2
10964,1
9250,0
7141,0
4156,0
9657,2
1925,1
10930,0
8969,0
14432,0
6700,1
2334,0
3701,0
1740,0
12201,1
12487,0
10649,0
10071,0
13317,0
1459,0
6666,0
842,2
11751,0
8766,0
14997,0
10631,1
13292,0
154,0
7752,0
5807,0
1425,1
4943,1
10446,0
5375,2
14122,0
3969,0
1240,0
7487,0
5526,0
552,2
11276,0
9571,0
12817,0
2920,0
6182,0
4477,0
3183,1
8266,0
12792,0
5060,1
3766,0
1805,0
7268,0
5307,0
13919,0
14326,2
10120,0
15599,0
13638,0
3485,0
756,0
5273,1
10776,0
9087,0
12333,0
2180,0
475,0
1586,0
7817,0
6112,0
14036,2
10511,0
9917,0
13419,0
3266,0
1305,0
6768,0
4823,0
14596,1
4135,2
5477,3
9636,0
11597,0
13138,0
0,0
15099,0
4542,0
5653,0
8021,2
12180,1
10292,0
14818,0
13968,0
4087,0
1102,0
7333,0
5628,0
9417,0
13703,0
2782,0
821,0
4323,0
2165,2
11097,0
9136,0
13518,1
2501,0
3612,0
4289,1
8448,2
9831,2
11680,1
11943,0
10238,0
6586,1
13484,0
3331,0
15445,0
6833,0
4872,0
11662,0
8933,0
15164,0
13203,0
321,0
7935,0
10613,0
8652,0
9763,0
14289,0
3112,0
1167,0
12401,1
4669,0
12060,2
9331,2
11443,0
14945,0
12984,0
118,0
6349,0
4388,0
5755,0
2230,2
8052,2
8433,0
11162,0
12719,0
14664,0
3933,0
1972,0
7179,0
5474,0
10545,2
14237,2
9880,2
12248,0
9279,0
15510,0
13805,0
667,0
7154,0
4169,0
6281,2
15300,4
8998,0
14461,0
12500,0
2347,0
386,0
4752,1
6039,0
4151,1
14018,2
15044,1
10678,0
10084,0
3433,0
1472,0
6695,0
1735,1
5237,1
15627,2
784,2
11764,0
8779,0
13305,0
2128,0
183,0
12011,1
7781,0
5820,0
3662,2
10459,0
8498,0
14729,0
14151,0
3998,0
1269,0
7500,0
5539,0
11977,2
13287,1
3381,2
11289,0
12846,0
2693,0
4234,0
11008,0
8295,0
14526,0
12565,0
13932,0
3779,0
1818,0
7281,0
5320,0
9813,2
3162,2
14268,2
10149,0
13651,0
3498,0
5055,0
2881,2
10558,1
8844,0
15331,0
12346,0
2193,0
488,0
1615,0
7846,0
6141,0
751,1
5021,1
2022,2
10524,0
11891,0
9930,0
3295,0
1334,0
7565,0
4836,0
9313,2
12042,2
11610,0
9649,0
14856,0
13167,0
3014,0
29,0
6516,0
4555,0
5666,0
14424,2
8034,2
9464,1
10305,0
8344,0
14847,0
13997,0
3844,0
1115,0
7346,0
5385,0
9878,2
3412,2
12175,0
13716,0
834,0
7065,0
4336,0
217,2
2107,2
11990,1
11126,0
9165,0
14372,0
2514,0
3625,0
1664,0
10253,2
11373,1
9844,2
11956,0
9995,0
15458,0
13497,0
3344,0
631,0
6862,0
4901,0
15387,4
9563,2
967,2
8946,0
15177,0
13216,0
350,0
6581,0
7692,0
5987,0
13479,1
10370,0
5299,2
8665,0
9776,0
14318,0
1180,0
4682,0
9511,0
14974,0
13013,0
2860,0
6362,0
4401,0
11191,0
8206,0
14693,0
12732,0
13843,0
3946,0
1985,0
7192,0
5503,0
97,1
8613,2
14250,2
4630,2
12277,0
9292,0
15523,0
2641,0
4198,0
1967,1
6495,2
9011,0
12513,0
2360,0
415,0
1782,0
12243,1
6052,0
10691,0
11802,0
10097,0
3206,0
1501,0
4747,0
12927,2
14776,1
11521,0
15039,0
13078,0
2157,0
196,0
7794,0
5833,0
14422,2
4969,1
11336,1
10472,0
8527,0
14758,0
14164,0
4011,0
1026,0
7513,0
12006,2
6649,1
12859,0
2706,0
1001,0
6208,0
4263,0
2089,2
11037,0
8308,0
12578,0
3792,0
1847,0
8078,0
5349,0
10162,0
15369,0
11259,1
3527,0
542,0
13664,0
13927,1
5315,1
10818,0
8857,0
12375,0
2222,0
261,0
1628,0
7859,0
3493,1
5898,0
7171,2
10537,0
9959,0
3308,0
1347,0
7578,0
4849,0
9342,2
6961,2
659,2
11639,0
9678,0
14885,0
13180,0
3027,0
42,0
6273,0
4568,0
5695,0
2339,2
7976,2
8373,0
10334,0
14604,0
14010,0
3857,0
1128,0
7375,0
2993,1
12188,0
9459,0
13729,0
2808,0
7094,0
4109,0
9610,2
2120,2
9178,0
12424,0
2543,0
4948,1
1693,0
8180,0
10008,0
6628,1
13526,0
3373,0
1412,0
6875,0
4914,0
15487,0
5161,1
6258,2
980,2
11688,0
8719,0
15206,0
13245,0
2068,0
363,0
6594,0
7705,0
6000,0
3586,2
13924,2
3771,2
10399,0
8694,0
9805,0
14331,0
3154,0
1193,0
7424,0
4711,0
13211,1
6992,2
9524,0
2873,0
912,0
4430,0
12409,2
8836,2
15323,2
8219,0
14706,0
12745,0
11451,1
3719,0
2014,0
7221,0
5260,0
13856,0
11883,2
12034,0
9305,0
15536,0
13591,0
2670,0
6940,0
4211,0
6508,2
10985,0
9024,0
15271,0
12542,0
428,0
1539,0
13813,1
6065,0
8336,2
10704,0
11831,0
10967,1
3219,0
1514,0
6721,0
641,2
2787,2
4328,2
8821,0
11550,0
15052,0
2170,0
209,0
6440,0
4495,0
5862,0
11797,1
6703,1
14364,2
7974,2
10245,0
8540,0
14177,0
4024,0
1055,0
7542,0
5581,0
11948,2
14586,1
12872,0
2735,0
6237,0
4276,0
8753,2
157,2
11050,0
5979,2
9089,0
12607,0
2454,0
3821,0
1860,0
8091,0
14552,0
7659,2
12136,0
10191,0
13693,0
3540,0
6786,0
9574,2
962,2
10847,0
8886,0
15117,0
12388,0
274,0
1641,0
7872,0
5927,0
15302,4
5063,1
13906,2
10566,0
2818,1
9972,0
14242,0
3321,0
1360,0
7607,0
4622,0
6990,2
11396,0
9691,0
14898,0
12937,0
3040,0
71,0
6302,0
4597,0
5708,0
10347,0
8386,0
14617,0
14039,0
3886,0
7388,0
5427,0
37,1
13422,2
4739,2
9216,0
13758,0
2581,0
5242,1
7107,0
4122,0
1123,1
12016,1
6419,2
10896,0
9207,0
12453,0
12183,1
3667,0
1706,0
7937,0
11998,0
10037,0
13539,0
6888,0
8175,1
12851,2
4326,2
11717,0
8732,0
15219,0
13258,0
376,0
6623,0
7734,0
5773,0
14346,2
10412,0
8451,0
11683,1
14088,0
1222,0
7453,0
6589,1
12115,2
3334,2
605,2
11498,0
9537,0
13055,0
2902,0
941,0
6148,0
4443,0
11217,0
8232,0
14479,0
12774,0
5026,1
3732,0
13885,0
7234,0
11896,2
12063,0
15565,0
13604,0
2683,0
722,0
6953,0
10758,0
9053,0
15284,0
12299,0
2402,0
1552,0
6094,0
9883,0
13385,0
3232,0
1287,0
6750,0
4789,0
670,2
2800,2
855,2
11563,0
9602,0
15065,0
13104,0
2967,0
238,0
4508,0
5875,0
13367,1
11378,1
15648,1
8172,2
8553,0
14784,0
14206,0
1068,0
7299,0
5594,0
15047,1
6435,1
11344,0
9399,0
15630,0
8138,1
2748,0
787,0
6250,0
12901,0
6401,2
2060,2
11079,0
9118,0
14581,0
12620,0
2467,0
3834,0
1873,0
8104,0
5135,0
1009,1
8501,2
2282,1
10204,0
11909,0
13450,0
3553,0
568,0
6815,0
15411,0
904,2
10860,0
8899,0
15130,0
2248,0
303,0
7901,0
5940,0
14513,2
10579,0
5252,2
9729,0
14271,0
3094,0
1389,0
7620,0
4635,0
4203,2
9704,0
11409,0
12966,0
3069,0
84,0
6315,0
4354,0
5721,0
13830,1
14927,0
420,2
10360,0
8415,0
14646,0
12685,0
14052,0
3899,0
1938,0
7401,0
5440,0
9933,2
9245,0
13771,0
2594,0
7120,0
4558,2
15266,4
8964,0
14427,0
12466,0
2313,0
3680,0
4990,1
7966,0
15010,1
10644,0
10050,0
13552,0
3415,0
1454,0
4956,0
2798,2
837,2
5203,1
11730,0
8745,0
14976,0
2110,0
6636,0
7747,0
5786,0
10425,0
8464,0
14117,0
1235,0
7466,0
5505,0
371,1
3532,2
11271,0
9566,0
12812,0
2915,0
954,0
6161,0
4456,0
2298,2
12380,2
8261,0
12787,0
3745,0
7263,0
5302,0
10115,0
15578,0
13617,0
3464,0
6982,0
9683,2
902,2
3032,2
10771,0
13432,1
2431,0
1581,0
7812,0
6107,0
10746,0
11857,0
13414,0
3261,0
1300,0
6763,0
868,2
11576,0
9631,0
15094,0
13133,0
2980,0
251,0
6482,0
4521,0
5632,0
10888,2
3659,2
9446,1
10287,0
8326,0
14813,0
13963,0
4066,0
1081,0
7312,0
5623,0
9412,0
15643,0
12914,0
2761,0
5182,1
7047,0
15211,2
9131,0
12633,0
2480,0
11339,1
8133,0
2743,1
11922,0
10217,0
3582,0
15609,4
6828,0
4867,0
6396,2
10873,0
8912,0
15159,0
2277,0
316,0
6547,0
7914,0
5953,0
5089,1
8065,2
11456,1
10592,0
8647,0
9758,0
14284,0
3107,0
1402,0
7633,0
4648,0
12055,2
529,2
11438,0
9477,0
14940,0
12979,0
2826,0
6328,0
4383,0
5750,0
12291,2
11157,0
8428,0
13818,1
12698,0
14065,0
3912,0
14659,0
7174,0
5469,0
9875,2
9258,0
15489,0
2623,0
7149,0
4164,0
3030,2
10938,0
8977,0
14440,0
12495,0
2342,0
3709,0
12209,1
6018,0
10657,0
10079,0
13325,0
1467,0
9391,2
11759,0
8774,0
15005,0
13300,0
2123,0
7760,0
5815,0
4951,1
11318,1
10454,0
14130,0
3977,0
1248,0
7495,0
5534,0
6631,1
560,2
9579,0
12825,0
6190,0
4229,0
2240,2
8274,0
14505,0
12544,0
5068,1
3774,0
1813,0
7276,0
14334,2
14263,2
12089,0
10128,0
15607,0
13646,0
8839,0
15326,0
12341,0
483,0
1594,0
7825,0
3459,1
3962,2
10519,0
9925,0
13427,0
3274,0
1313,0
6776,0
4831,0
13763,2
11605,0
9644,0
14851,0
13146,0
5414,1
4550,0
5661,0
3672,2
8339,0
14826,0
13976,0
4095,0
1110,0
7341,0
5380,0
9857,2
3407,2
11386,0
9425,0
15656,0
13711,0
7060,0
4331,0
15224,2
11105,0
9144,0
2509,0
1915,0
8146,0
12909,1
8456,2
9839,2
11951,0
9990,0
15453,0
3339,0
610,0
6841,0
4880,0
14589,1
2907,2
8941,0
11917,1
329,0
6560,0
7687,0
5982,0
2032,2
10621,0
8660,0
9771,0
3120,0
1175,0
7662,0
4677,0
9339,2
9490,0
14953,0
12992,0
2855,0
126,0
6357,0
4396,0
8060,2
8441,0
11170,0
12727,0
13838,0
14672,0
1980,0
7187,0
2821,1
5482,0
12256,0
9287,0
15518,0
7162,0
4177,0
9623,2
13372,1
9006,0
12508,0
1761,0
7992,0
6047,0
10350,2
13955,2
10686,0
10092,0
13338,0
3441,0
1480,0
5245,1
11772,0
8787,0
15018,0
13057,0
2136,0
191,0
7789,0
5828,0
10467,0
5140,2
774,1
14737,0
14159,0
4006,0
1277,0
7508,0
5547,0
11985,2
13295,1
3389,2
11297,0
2701,0
5362,1
6203,0
4242,0
15222,2
11016,0
8303,0
14534,0
12573,0
3787,0
1826,0
7289,0
5328,0
9821,2
10584,2
3170,2
14276,2
10157,0
15364,0
13659,0
521,0
7008,0
2889,2
10813,0
8852,0
15339,0
12354,0
496,0
1623,0
7854,0
5893,0
5029,1
2030,2
10532,0
11899,0
9938,0
14208,0
3303,0
1342,0
7573,0
4844,0
9321,2
13776,2
11618,0
14864,0
13175,0
6524,0
4563,0
5674,0
7971,2
10313,0
14599,0
14005,0
7354,0
5393,0
9886,2
3420,2
9454,0
13724,0
2803,0
5208,1
7073,0
4344,0
2115,2
11134,0
9173,0
12419,0
2522,0
3633,0
1672,0
5190,0
9852,2
10003,0
15466,0
13505,0
3352,0
639,0
6870,0
4909,0
790,2
975,2
8954,0
15185,0
13224,0
4724,1
358,0
7700,0
5995,0
11251,2
10378,0
8673,0
9784,0
3149,0
1188,0
7675,0
2285,1
4690,0
13453,2
6802,2
6987,2
9519,0
13021,0
2868,0
6370,0
4409,0
11199,0
8214,0
14701,0
12740,0
4992,1
3954,0
1993,0
7200,0
5255,0
13851,0
12285,0
9300,0
15531,0
13570,0
2649,0
688,0
6935,0
4206,0
6503,2
10980,0
9019,0
15250,0
12521,0
2368,0
1790,0
6060,0
8402,2
8331,2
10699,0
10105,0
3214,0
1509,0
6716,0
4755,0
389,1
7052,2
11529,0
13086,0
204,0
7802,0
5841,0
4977,1
14359,2
10480,0
8535,0
14766,0
4019,0
1034,0
7521,0
5560,0
15013,1
9365,0
12867,0
4271,0
11733,2
6552,2
11045,0
8316,0
14547,0
12586,0
2433,0
3800,0
1855,0
5110,1
5357,0
8086,0
12131,0
10170,0
6534,1
11011,1
3535,0
550,0
7037,0
13672,0
15377,0
957,2
2847,2
8865,0
15352,0
12383,0
12097,1
269,0
1636,0
7867,0
5906,0
13901,2
9967,0
3316,0
1355,0
7586,0
4857,0
12349,1
2628,2
11647,0
9686,0
14893,0
12932,0
50,0
4576,0
5703,0
10774,2
7984,2
8381,0
10342,0
14612,0
3865,0
7383,0
3001,1
5422,0
9467,0
13737,0
2560,0
871,0
7102,0
4117,0
10891,0
9186,0
14393,0
2551,0
9433,1
1701,0
8188,0
8569,2
13966,2
10016,0
13534,0
1420,0
6883,0
5169,1
9584,2
988,2
6195,2
11696,0
3196,1
8727,0
13253,0
11959,1
15214,0
7713,0
6008,0
10407,0
8702,0
14083,0
1201,0
7432,0
11925,2
15612,2
7000,2
11493,0
9532,0
13034,0
920,0
4438,0
11212,0
8227,0
14714,0
12753,0
11459,1
3727,0
13864,0
7229,0
9066,1
15544,0
13599,0
2678,0
717,0
6948,0
4219,0
10993,0
9032,0
15279,0
12294,0
2397,0
436,0
1547,0
6073,0
13380,0
3227,0
1522,0
6729,0
4768,0
2795,2
11558,0
8829,0
15060,0
13099,0
2946,0
11805,1
6448,0
4503,0
5870,0
10941,2
2329,2
7982,2
8167,2
8548,0
14779,0
4318,1
4032,0
1063,0
7550,0
5589,0
14185,0
11092,1
9378,0
1902,1
12880,0
5148,1
782,0
6245,0
4284,0
2055,2
11058,0
9097,0
14560,0
12615,0
2462,0
3829,0
1868,0
8099,0
6211,1
13198,1
12144,0
10199,0
15406,0
13445,0
3548,0
6794,0
9582,2
899,2
10855,0
8894,0
15125,0
12396,0
282,0
1649,0
7880,0
5935,0
5071,1
10574,0
9980,0
3073,0
1368,0
7615,0
680,2
6927,2
11404,0
9699,0
14906,0
12945,0
3048,0
79,0
6310,0
4605,0
5716,0
10972,2
10355,0
8394,0
14625,0
14047,0
3894,0
1933,0
7396,0
11873,2
4571,1
13359,2
6708,2
9224,0
1748,1
13766,0
2589,0
7115,0
4130,0
8792,2
6498,2
12024,1
10904,0
3428,1
9215,0
12461,0
2308,0
3675,0
1714,0
7945,0
8342,2
10639,0
5552,2
10045,0
13547,0
3394,0
1433,0
6896,0
11725,0
8740,0
13266,0
128,0
7742,0
5781,0
13513,1
4917,1
11284,1
10420,0
9826,0
14096,0
3191,0
1230,0
7461,0
12123,2
11506,0
9545,0
12807,0
2910,0
949,0
6156,0
4451,0
7427,1
15344,2
5969,2
11225,0
8240,0
764,1
12782,0
5034,1
3740,0
13893,0
7242,0
5281,0
14487,0
8576,2
12071,0
15573,0
13612,0
6120,1
5263,1
10766,0
9061,0
15292,0
2410,0
449,0
1560,0
8063,0
6102,0
5485,2
10741,0
8,1
9891,0
13393,0
3240,0
1295,0
6758,0
4797,0
8029,1
678,2
863,2
11571,0
15073,0
13112,0
2975,0
246,0
6477,0
4516,0
5883,0
10883,2
10266,0
8561,0
14792,0
4061,0
1076,0
7307,0
5602,0
13341,2
12662,1
9407,0
15638,0
2756,0
4297,0
8790,2
11087,0
9126,0
13492,1
12628,0
2475,0
1881,0
8112,0
5143,0
8509,2
12875,1
11670,1
10212,0
15419,0
13458,0
3561,0
576,0
6823,0
5118,0
6391,2
10868,0
8907,0
15138,0
311,0
6542,0
7909,0
5948,0
11204,2
10587,0
8626,0
9737,0
14279,0
3102,0
1397,0
4643,0
11417,0
9712,0
14935,0
12974,0
92,0
4362,0
5729,0
11136,0
8423,0
14654,0
12693,0
14060,0
3907,0
1946,0
7409,0
3043,1
4760,2
9253,0
12238,0
2602,0
4159,0
13091,2
10933,0
8972,0
14435,0
12474,0
2321,0
4742,1
1743,0
10652,0
10058,0
10899,1
13560,0
1462,0
6669,0
5211,1
845,2
11738,0
14984,0
2118,0
6644,0
7755,0
5794,0
10433,0
14125,0
3972,0
1243,0
7474,0
5513,0
379,1
13261,1
626,2
555,2
11279,0
13940,1
12820,0
2923,0
6169,0
4464,0
11686,2
2050,2
4727,1
2235,2
12118,1
11254,0
3506,1
8269,0
12795,0
14500,0
3753,0
1792,0
7271,0
5310,0
14313,2
10123,0
15586,0
13625,0
3472,0
759,0
910,2
9074,0
15305,0
12320,0
2183,0
478,0
1589,0
7820,0
6115,0
4995,1
3022,1
9904,0
11865,0
3269,0
1308,0
6771,0
4810,0
876,2
11584,0
9639,0
15102,0
13141,0
2988,0
3,0
6490,0
4529,0
5640,0
2556,2
10295,0
8334,0
14821,0
13971,0
4074,0
1089,0
7320,0
14380,1
11381,0
9420,0
15651,0
12922,0
2769,0
808,0
7055,0
7805,2
11100,0
9139,0
12641,0
2488,0
3615,0
1910,0
8141,0
10225,0
15432,0
13487,0
6836,0
4875,0
11649,0
13206,0
324,0
6555,0
7922,0
5961,0
5097,1
11464,1
2027,2
10600,0
8655,0
9766,0
3115,0
1154,0
7641,0
4656,0
537,2
11446,0
9485,0
14948,0
12987,0
2834,0
105,0
6336,0
4391,0
5758,0
8055,2
8436,0
11165,0
12706,0
14073,0
3920,0
1975,0
7182,0
14667,0
11844,2
12251,0
9266,0
15497,0
7157,0
4172,0
9673,2
1941,1
11810,1
10946,0
8985,0
14448,0
12503,0
2350,0
12217,1
1756,0
6026,0
5409,2
10665,0
11776,0
10087,0
13333,0
3436,0
1475,0
6682,0
9470,2
858,2
11767,0
8782,0
14172,1
170,0
7768,0
5823,0
4959,1
11326,1
10462,0
2714,1
14138,0
3985,0
1256,0
7503,0
5542,0
11292,0
9587,0
12833,0
2936,0
6198,0
4237,0
15201,2
8282,0
12552,0
5076,1
3782,0
1821,0
7284,0
13935,0
10826,1
15615,0
13654,0
3501,0
516,0
5042,0
5289,1
6386,2
8847,0
15334,0
2196,0
491,0
1602,0
7833,0
3467,1
6128,0
10527,0
11894,0
13435,0
3282,0
1321,0
7552,0
11613,0
9652,0
1136,1
13154,0
14859,0
16,0
5669,0
8037,2
12196,1
10308,0
14834,0
13984,0
3847,0
1118,0
7349,0
2983,1
9865,2
15081,1
3230,2
12162,0
15664,0
13719,0
7068,0
4339,0
11113,0
9152,0
14375,0
12670,0
2517,0
3628,0
1667,0
4922,1
8154,0
9847,2
9998,0
6602,1
15461,0
3347,0
618,0
6849,0
4888,0
9381,2
11678,0
8949,0
15180,0
13219,0
337,0
6568,0
7695,0
3569,1
5990,0
14492,2
5373,2
2040,2
10373,0
8668,0
9779,0
14305,0
3128,0
1183,0
7670,0
4685,0
12076,2
9498,0
14961,0
13000,0
2863,0
5268,1
6365,0
4404,0
12312,2
11178,0
8193,0
14680,0
12735,0
13846,0
3949,0
1988,0
7195,0
9896,2
12264,0
9295,0
15526,0
13821,0
2644,0
683,0
6914,0
4185,0
10975,0
9014,0
12516,0
2363,0
1769,0
6055,0
14034,2
10694,0
10100,0
13346,0
3449,0
1488,0
6711,0
4750,0
800,2
11524,0
8795,0
15026,0
13065,0
12027,1
199,0
6430,0
7797,0
5836,0
3678,2
3607,2
10475,0
8514,0
14745,0
14167,0
4014,0
1029,0
7516,0
165,1
11305,0
12862,0
2709,0
5370,1
4250,0
13269,2
11024,0
8311,0
12581,0
13948,0
3795,0
1834,0
5336,0
9829,2
12126,0
10165,0
15372,0
13667,0
3514,0
10821,0
8860,0
15347,0
12362,0
2209,0
504,0
1631,0
7862,0
5901,0
767,1
5037,1
2038,2
8579,0
9946,0
14216,0
3311,0
1350,0
7581,0
4852,0
9329,2
12058,2
6123,1
13784,2
11626,0
9665,0
14872,0
13183,0
45,0
6276,0
8050,2
7979,2
10321,0
14607,0
14013,0
3860,0
1131,0
7362,0
5401,0
12191,0
9462,0
13732,0
2811,0
850,0
5216,1
4096,0
7081,0
10886,0
9181,0
14388,0
12427,0
2530,0
3641,0
1680,0
8183,0
11389,1
14724,2
10011,0
15474,0
1415,0
6878,0
12649,1
9394,2
2928,2
983,2
11691,0
8706,0
15193,0
13232,0
4732,1
366,0
6597,0
7708,0
6003,0
10386,0
8681,0
9792,0
3157,0
1196,0
4698,0
6995,2
13029,0
2876,0
6378,0
4417,0
10784,2
6529,2
2188,2
11207,0
8222,0
730,1
12748,0
5000,1
13859,0
2001,0
7208,0
14709,0
12037,0
9308,0
15539,0
13578,0
2657,0
696,0
6943,0
4214,0
6511,2
10988,0
9027,0
15258,0
12529,0
1542,0
6068,0
10300,2
10707,0
13375,0
3222,0
1517,0
6724,0
4763,0
13782,2
11537,0
8808,0
13958,1
13094,0
2173,0
212,0
6443,0
4482,0
5849,0
15055,0
12477,2
4985,1
14367,2
11352,1
3620,2
10488,0
8543,0
11775,1
7529,0
12022,2
11334,0
9373,0
2722,0
1017,0
6224,0
4279,0
2105,2
15172,2
11053,0
2441,0
3808,0
1863,0
8094,0
5365,0
12841,1
12139,0
10178,0
15385,0
11019,1
3543,0
558,0
6789,0
9561,2
965,2
10834,0
8873,0
15104,0
12391,0
2238,0
277,0
1644,0
7875,0
5914,0
12105,1
15289,4
13909,2
10553,0
8592,0
9975,0
14245,0
1363,0
7594,0
4609,0
2636,2
675,2
11399,0
9694,0
14901,0
12940,0
58,0
6289,0
4584,0
5711,0
10782,2
2355,2
8389,0
14620,0
14026,0
3873,0
1144,0
7391,0
3009,1
5430,0
3688,1
9219,0
13745,0
879,0
7110,0
4125,0
9194,0
14401,0
12440,0
2559,0
3670,0
1709,0
4964,1
7940,0
13974,2
10024,0
13542,0
6891,0
15654,2
5177,1
9592,2
996,2
8735,0
6610,0
7721,0
5760,0
10415,0
8454,0
14091,0
1209,0
7440,0
11501,0
9540,0
13042,0
6151,0
4446,0
15154,2
4693,1
7925,2
11220,0
8235,0
14466,0
12761,0
13872,0
3735,0
7237,0
5276,0
12050,0
15552,0
13607,0
2686,0
725,0
6956,0
10498,1
11001,0
9040,0
15287,0
12302,0
2405,0
1555,0
8042,0
6081,0
8352,2
3852,2
10720,0
13388,0
1530,0
6737,0
12254,2
11566,0
9605,0
15068,0
2954,0
225,0
4511,0
5878,0
7990,2
10261,0
8556,0
14787,0
14193,0
4040,0
1071,0
7302,0
5597,0
6438,3
11964,2
11347,0
9386,0
12888,0
5156,1
2751,0
6253,0
4292,0
11754,2
1037,1
2063,2
11930,1
11066,0
9105,0
14568,0
12623,0
2470,0
3837,0
1876,0
8107,0
2717,1
10449,2
12152,0
10207,0
15414,0
3556,0
9590,2
978,2
907,2
14292,1
8902,0
15133,0
12404,0
290,0
1657,0
7888,0
5943,0
5079,1
3769,2
10582,0
8621,0
9732,0
14258,0
3081,0
1376,0
7623,0
11412,0
9707,0
12953,0
3056,0
87,0
6318,0
4357,0
5724,0
8834,2
423,2
10363,0
14633,0
12672,0
3902,0
7404,0
5443,0
11881,2
9232,0
13774,0
2597,0
7123,0
4138,0
8800,2
6506,2
15269,4
10912,0
8967,0
14430,0
12469,0
2316,0
3683,0
1722,0
7953,0
8350,2
12199,1
10647,0
12014,0
10053,0
13308,1
13555,0
3402,0
1441,0
2785,2
14732,1
6216,2
8748,0
14979,0
